npy_path,emotion
./data_with_wav\openl3_embedding\Plastic_Hearts_1.npy,angry
./data_with_wav\openl3_embedding\Plastic_Hearts_2.npy,angry
./data_with_wav\openl3_embedding\you_should_see_me_in_a_crown_0.npy,angry
./data_with_wav\openl3_embedding\you_should_see_me_in_a_crown_1.npy,angry
./data_with_wav\openl3_embedding\you_should_see_me_in_a_crown_2.npy,angry
./data_with_wav\openl3_embedding\I_WILL_SURVIVE_0.npy,angry
./data_with_wav\openl3_embedding\I_WILL_SURVIVE_1.npy,angry
./data_with_wav\openl3_embedding\I_WILL_SURVIVE_2.npy,angry
./data_with_wav\openl3_embedding\Sweet_Melody_0.npy,angry
./data_with_wav\openl3_embedding\Sweet_Melody_1.npy,angry
./data_with_wav\openl3_embedding\Sweet_Melody_2.npy,angry
./data_with_wav\openl3_embedding\I_Kissed_A_Girl_-_Rock_Remix_0.npy,angry
./data_with_wav\openl3_embedding\I_Kissed_A_Girl_-_Rock_Remix_1.npy,angry
./data_with_wav\openl3_embedding\I_Kissed_A_Girl_-_Rock_Remix_2.npy,angry
./data_with_wav\openl3_embedding\Toxic_0.npy,angry
./data_with_wav\openl3_embedding\Toxic_1.npy,angry
./data_with_wav\openl3_embedding\Toxic_2.npy,angry
./data_with_wav\openl3_embedding\Joke's_On_You_0.npy,angry
./data_with_wav\openl3_embedding\Joke's_On_You_1.npy,angry
./data_with_wav\openl3_embedding\Joke's_On_You_2.npy,angry
./data_with_wav\openl3_embedding\Still_into_You_0.npy,angry
./data_with_wav\openl3_embedding\Still_into_You_1.npy,angry
./data_with_wav\openl3_embedding\Still_into_You_2.npy,angry
./data_with_wav\openl3_embedding\Youngblood_0.npy,angry
./data_with_wav\openl3_embedding\Youngblood_1.npy,angry
./data_with_wav\openl3_embedding\Youngblood_2.npy,angry
./data_with_wav\openl3_embedding\la_di_die_(feat._Jaden_Hossler)_0.npy,angry
./data_with_wav\openl3_embedding\la_di_die_(feat._Jaden_Hossler)_1.npy,angry
./data_with_wav\openl3_embedding\la_di_die_(feat._Jaden_Hossler)_2.npy,angry
./data_with_wav\openl3_embedding\Gimme_What_I_Want_0.npy,angry
./data_with_wav\openl3_embedding\Gimme_What_I_Want_1.npy,angry
./data_with_wav\openl3_embedding\Gimme_What_I_Want_2.npy,angry
./data_with_wav\openl3_embedding\Kiwi_0.npy,angry
./data_with_wav\openl3_embedding\Kiwi_1.npy,angry
./data_with_wav\openl3_embedding\Kiwi_2.npy,angry
./data_with_wav\openl3_embedding\The_Moon_Is_Rising_-_Original_0.npy,angry
./data_with_wav\openl3_embedding\The_Moon_Is_Rising_-_Original_1.npy,angry
./data_with_wav\openl3_embedding\The_Moon_Is_Rising_-_Original_2.npy,angry
./data_with_wav\openl3_embedding\Giants_0.npy,angry
./data_with_wav\openl3_embedding\Giants_1.npy,angry
./data_with_wav\openl3_embedding\Giants_2.npy,angry
./data_with_wav\openl3_embedding\pink_party_0.npy,angry
./data_with_wav\openl3_embedding\pink_party_1.npy,angry
./data_with_wav\openl3_embedding\pink_party_2.npy,angry
./data_with_wav\openl3_embedding\Monster_0.npy,angry
./data_with_wav\openl3_embedding\Monster_1.npy,angry
./data_with_wav\openl3_embedding\Monster_2.npy,angry
./data_with_wav\openl3_embedding\Now_0.npy,angry
./data_with_wav\openl3_embedding\Now_1.npy,angry
./data_with_wav\openl3_embedding\Now_2.npy,angry
./data_with_wav\openl3_embedding\L.G._FUAD_0.npy,angry
./data_with_wav\openl3_embedding\L.G._FUAD_1.npy,angry
./data_with_wav\openl3_embedding\L.G._FUAD_2.npy,angry
./data_with_wav\openl3_embedding\All_Signs_Point_to_Lauderdale_0.npy,angry
./data_with_wav\openl3_embedding\All_Signs_Point_to_Lauderdale_1.npy,angry
./data_with_wav\openl3_embedding\All_Signs_Point_to_Lauderdale_2.npy,angry
./data_with_wav\openl3_embedding\You_Oughta_Know_0.npy,angry
./data_with_wav\openl3_embedding\You_Oughta_Know_1.npy,angry
./data_with_wav\openl3_embedding\You_Oughta_Know_2.npy,angry
./data_with_wav\openl3_embedding\Only_Happy_When_It_Rains_0.npy,angry
./data_with_wav\openl3_embedding\Only_Happy_When_It_Rains_1.npy,angry
./data_with_wav\openl3_embedding\Only_Happy_When_It_Rains_2.npy,angry
./data_with_wav\openl3_embedding\Little_Know_It_All_0.npy,angry
./data_with_wav\openl3_embedding\Little_Know_It_All_1.npy,angry
./data_with_wav\openl3_embedding\Little_Know_It_All_2.npy,angry
./data_with_wav\openl3_embedding\One_Step_Closer_0.npy,angry
./data_with_wav\openl3_embedding\One_Step_Closer_1.npy,angry
./data_with_wav\openl3_embedding\One_Step_Closer_2.npy,angry
./data_with_wav\openl3_embedding\Shut_Up_0.npy,angry
./data_with_wav\openl3_embedding\Shut_Up_1.npy,angry
./data_with_wav\openl3_embedding\Shut_Up_2.npy,angry
./data_with_wav\openl3_embedding\The_Kids_Aren't_Alright_0.npy,angry
./data_with_wav\openl3_embedding\The_Kids_Aren't_Alright_1.npy,angry
./data_with_wav\openl3_embedding\The_Kids_Aren't_Alright_2.npy,angry
./data_with_wav\openl3_embedding\Teenagers_0.npy,angry
./data_with_wav\openl3_embedding\Teenagers_1.npy,angry
./data_with_wav\openl3_embedding\Teenagers_2.npy,angry
./data_with_wav\openl3_embedding\Bleed_American_0.npy,angry
./data_with_wav\openl3_embedding\Bleed_American_1.npy,angry
./data_with_wav\openl3_embedding\Bleed_American_2.npy,angry
./data_with_wav\openl3_embedding\One_Man_Army_0.npy,angry
./data_with_wav\openl3_embedding\One_Man_Army_1.npy,angry
./data_with_wav\openl3_embedding\One_Man_Army_2.npy,angry
./data_with_wav\openl3_embedding\Save_Me_0.npy,angry
./data_with_wav\openl3_embedding\Save_Me_1.npy,angry
./data_with_wav\openl3_embedding\Save_Me_2.npy,angry
./data_with_wav\openl3_embedding\Enter_Sandman_0.npy,angry
./data_with_wav\openl3_embedding\Enter_Sandman_1.npy,angry
./data_with_wav\openl3_embedding\Enter_Sandman_2.npy,angry
./data_with_wav\openl3_embedding\Pardon_Me_0.npy,angry
./data_with_wav\openl3_embedding\Pardon_Me_1.npy,angry
./data_with_wav\openl3_embedding\Pardon_Me_2.npy,angry
./data_with_wav\openl3_embedding\Tear_in_My_Heart_0.npy,angry
./data_with_wav\openl3_embedding\Tear_in_My_Heart_1.npy,angry
./data_with_wav\openl3_embedding\Tear_in_My_Heart_2.npy,angry
./data_with_wav\openl3_embedding\Dragula_0.npy,angry
./data_with_wav\openl3_embedding\Dragula_1.npy,angry
./data_with_wav\openl3_embedding\Dragula_2.npy,angry
./data_with_wav\openl3_embedding\Nothing_Else_Matters_0.npy,angry
./data_with_wav\openl3_embedding\Nothing_Else_Matters_1.npy,angry
./data_with_wav\openl3_embedding\Nothing_Else_Matters_2.npy,angry
./data_with_wav\openl3_embedding\When_Worlds_Collide_0.npy,angry
./data_with_wav\openl3_embedding\When_Worlds_Collide_1.npy,angry
./data_with_wav\openl3_embedding\When_Worlds_Collide_2.npy,angry
./data_with_wav\openl3_embedding\New_Disease_0.npy,angry
./data_with_wav\openl3_embedding\New_Disease_1.npy,angry
./data_with_wav\openl3_embedding\New_Disease_2.npy,angry
./data_with_wav\openl3_embedding\Synthetic_0.npy,angry
./data_with_wav\openl3_embedding\Synthetic_1.npy,angry
./data_with_wav\openl3_embedding\Synthetic_2.npy,angry
./data_with_wav\openl3_embedding\Bodies_0.npy,angry
./data_with_wav\openl3_embedding\Bodies_1.npy,angry
./data_with_wav\openl3_embedding\Bodies_2.npy,angry
./data_with_wav\openl3_embedding\Poem_0.npy,angry
./data_with_wav\openl3_embedding\Poem_1.npy,angry
./data_with_wav\openl3_embedding\Poem_2.npy,angry
./data_with_wav\openl3_embedding\Voodoo_0.npy,angry
./data_with_wav\openl3_embedding\Voodoo_1.npy,angry
./data_with_wav\openl3_embedding\Voodoo_2.npy,angry
./data_with_wav\openl3_embedding\Breakdown_0.npy,angry
./data_with_wav\openl3_embedding\Breakdown_1.npy,angry
./data_with_wav\openl3_embedding\Breakdown_2.npy,angry
./data_with_wav\openl3_embedding\She_Hates_Me_0.npy,angry
./data_with_wav\openl3_embedding\She_Hates_Me_1.npy,angry
./data_with_wav\openl3_embedding\She_Hates_Me_2.npy,angry
./data_with_wav\openl3_embedding\Be_My_Escape_0.npy,angry
./data_with_wav\openl3_embedding\Be_My_Escape_1.npy,angry
./data_with_wav\openl3_embedding\Be_My_Escape_2.npy,angry
./data_with_wav\openl3_embedding\Down_with_the_Sickness_0.npy,angry
./data_with_wav\openl3_embedding\Down_with_the_Sickness_1.npy,angry
./data_with_wav\openl3_embedding\Down_with_the_Sickness_2.npy,angry
./data_with_wav\openl3_embedding\Cold_Hard_Bitch_0.npy,angry
./data_with_wav\openl3_embedding\Cold_Hard_Bitch_1.npy,angry
./data_with_wav\openl3_embedding\Cold_Hard_Bitch_2.npy,angry
./data_with_wav\openl3_embedding\Blue_Orchid_0.npy,angry
./data_with_wav\openl3_embedding\Blue_Orchid_1.npy,angry
./data_with_wav\openl3_embedding\Blue_Orchid_2.npy,angry
./data_with_wav\openl3_embedding\Seven_Nation_Army_0.npy,angry
./data_with_wav\openl3_embedding\Seven_Nation_Army_1.npy,angry
./data_with_wav\openl3_embedding\Seven_Nation_Army_2.npy,angry
./data_with_wav\openl3_embedding\Kiss_This_0.npy,angry
./data_with_wav\openl3_embedding\Kiss_This_1.npy,angry
./data_with_wav\openl3_embedding\Kiss_This_2.npy,angry
./data_with_wav\openl3_embedding\No_Rain_0.npy,angry
./data_with_wav\openl3_embedding\No_Rain_1.npy,angry
./data_with_wav\openl3_embedding\No_Rain_2.npy,angry
./data_with_wav\openl3_embedding\Heavy_(feat._Kiiara)_0.npy,angry
./data_with_wav\openl3_embedding\Heavy_(feat._Kiiara)_1.npy,angry
./data_with_wav\openl3_embedding\Heavy_(feat._Kiiara)_2.npy,angry
./data_with_wav\openl3_embedding\Celebrity_Skin_0.npy,angry
./data_with_wav\openl3_embedding\Celebrity_Skin_1.npy,angry
./data_with_wav\openl3_embedding\Celebrity_Skin_2.npy,angry
./data_with_wav\openl3_embedding\Still_Waiting_0.npy,angry
./data_with_wav\openl3_embedding\Still_Waiting_1.npy,angry
./data_with_wav\openl3_embedding\Still_Waiting_2.npy,angry
./data_with_wav\openl3_embedding\In_Too_Deep_0.npy,angry
./data_with_wav\openl3_embedding\In_Too_Deep_1.npy,angry
./data_with_wav\openl3_embedding\In_Too_Deep_2.npy,angry
./data_with_wav\openl3_embedding\We're_All_To_Blame_0.npy,angry
./data_with_wav\openl3_embedding\We're_All_To_Blame_1.npy,angry
./data_with_wav\openl3_embedding\We're_All_To_Blame_2.npy,angry
./data_with_wav\openl3_embedding\Deep_Water_0.npy,angry
./data_with_wav\openl3_embedding\Deep_Water_1.npy,angry
./data_with_wav\openl3_embedding\Deep_Water_2.npy,angry
./data_with_wav\openl3_embedding\Somebody_Kill_Me_0.npy,angry
./data_with_wav\openl3_embedding\Somebody_Kill_Me_1.npy,angry
./data_with_wav\openl3_embedding\Somebody_Kill_Me_2.npy,angry
./data_with_wav\openl3_embedding\Animal_I_Have_Become_0.npy,angry
./data_with_wav\openl3_embedding\Animal_I_Have_Become_1.npy,angry
./data_with_wav\openl3_embedding\Animal_I_Have_Become_2.npy,angry
./data_with_wav\openl3_embedding\Voodoo_0.npy,angry
./data_with_wav\openl3_embedding\Voodoo_1.npy,angry
./data_with_wav\openl3_embedding\Voodoo_2.npy,angry
./data_with_wav\openl3_embedding\Schism_0.npy,angry
./data_with_wav\openl3_embedding\Schism_1.npy,angry
./data_with_wav\openl3_embedding\Schism_2.npy,angry
./data_with_wav\openl3_embedding\Coming_Undone_0.npy,angry
./data_with_wav\openl3_embedding\Coming_Undone_1.npy,angry
./data_with_wav\openl3_embedding\Coming_Undone_2.npy,angry
./data_with_wav\openl3_embedding\Break_Stuff_0.npy,angry
./data_with_wav\openl3_embedding\Break_Stuff_1.npy,angry
./data_with_wav\openl3_embedding\Break_Stuff_2.npy,angry
./data_with_wav\openl3_embedding\Head_Like_A_Hole_0.npy,angry
./data_with_wav\openl3_embedding\Head_Like_A_Hole_1.npy,angry
./data_with_wav\openl3_embedding\Head_Like_A_Hole_2.npy,angry
./data_with_wav\openl3_embedding\10_Seconds_from_Panic_0.npy,angry
./data_with_wav\openl3_embedding\10_Seconds_from_Panic_1.npy,angry
./data_with_wav\openl3_embedding\10_Seconds_from_Panic_2.npy,angry
./data_with_wav\openl3_embedding\Lies_0.npy,angry
./data_with_wav\openl3_embedding\Lies_1.npy,angry
./data_with_wav\openl3_embedding\Lies_2.npy,angry
./data_with_wav\openl3_embedding\Sound_of_Madness_0.npy,angry
./data_with_wav\openl3_embedding\Sound_of_Madness_1.npy,angry
./data_with_wav\openl3_embedding\Sound_of_Madness_2.npy,angry
./data_with_wav\openl3_embedding\Cage_The_Beast_0.npy,angry
./data_with_wav\openl3_embedding\Cage_The_Beast_1.npy,angry
./data_with_wav\openl3_embedding\Cage_The_Beast_2.npy,angry
./data_with_wav\openl3_embedding\White_Rabbit_0.npy,angry
./data_with_wav\openl3_embedding\White_Rabbit_1.npy,angry
./data_with_wav\openl3_embedding\White_Rabbit_2.npy,angry
./data_with_wav\openl3_embedding\Painkiller_0.npy,angry
./data_with_wav\openl3_embedding\Painkiller_1.npy,angry
./data_with_wav\openl3_embedding\Painkiller_2.npy,angry
./data_with_wav\openl3_embedding\Take_It_Out_On_Me_0.npy,angry
./data_with_wav\openl3_embedding\Take_It_Out_On_Me_1.npy,angry
./data_with_wav\openl3_embedding\Take_It_Out_On_Me_2.npy,angry
./data_with_wav\openl3_embedding\My_Name_(Wearing_Me_Out)_0.npy,angry
./data_with_wav\openl3_embedding\My_Name_(Wearing_Me_Out)_1.npy,angry
./data_with_wav\openl3_embedding\My_Name_(Wearing_Me_Out)_2.npy,angry
./data_with_wav\openl3_embedding\E_For_Extinction_0.npy,angry
./data_with_wav\openl3_embedding\E_For_Extinction_1.npy,angry
./data_with_wav\openl3_embedding\E_For_Extinction_2.npy,angry
./data_with_wav\openl3_embedding\World_War_Me_0.npy,angry
./data_with_wav\openl3_embedding\World_War_Me_1.npy,angry
./data_with_wav\openl3_embedding\World_War_Me_2.npy,angry
./data_with_wav\openl3_embedding\War_of_Change_0.npy,angry
./data_with_wav\openl3_embedding\War_of_Change_1.npy,angry
./data_with_wav\openl3_embedding\War_of_Change_2.npy,angry
./data_with_wav\openl3_embedding\Lifeline_0.npy,angry
./data_with_wav\openl3_embedding\Lifeline_1.npy,angry
./data_with_wav\openl3_embedding\Lifeline_2.npy,angry
./data_with_wav\openl3_embedding\Invincible_0.npy,angry
./data_with_wav\openl3_embedding\Invincible_1.npy,angry
./data_with_wav\openl3_embedding\Invincible_2.npy,angry
./data_with_wav\openl3_embedding\Let_the_Sparks_Fly_0.npy,angry
./data_with_wav\openl3_embedding\Let_the_Sparks_Fly_1.npy,angry
./data_with_wav\openl3_embedding\Let_the_Sparks_Fly_2.npy,angry
./data_with_wav\openl3_embedding\Enemies_0.npy,angry
./data_with_wav\openl3_embedding\Enemies_1.npy,angry
./data_with_wav\openl3_embedding\Enemies_2.npy,angry
./data_with_wav\openl3_embedding\Untraveled_Road_0.npy,angry
./data_with_wav\openl3_embedding\Untraveled_Road_1.npy,angry
./data_with_wav\openl3_embedding\Untraveled_Road_2.npy,angry
./data_with_wav\openl3_embedding\Anthem_Of_The_Lonely_0.npy,angry
./data_with_wav\openl3_embedding\Anthem_Of_The_Lonely_1.npy,angry
./data_with_wav\openl3_embedding\Anthem_Of_The_Lonely_2.npy,angry
./data_with_wav\openl3_embedding\Never_Back_Down_0.npy,angry
./data_with_wav\openl3_embedding\Never_Back_Down_1.npy,angry
./data_with_wav\openl3_embedding\Never_Back_Down_2.npy,angry
./data_with_wav\openl3_embedding\Hated_You_from_Hello_0.npy,angry
./data_with_wav\openl3_embedding\Hated_You_from_Hello_1.npy,angry
./data_with_wav\openl3_embedding\Hated_You_from_Hello_2.npy,angry
./data_with_wav\openl3_embedding\Burn_Brighter_0.npy,angry
./data_with_wav\openl3_embedding\Burn_Brighter_1.npy,angry
./data_with_wav\openl3_embedding\Burn_Brighter_2.npy,angry
./data_with_wav\openl3_embedding\Save_Yourself_0.npy,angry
./data_with_wav\openl3_embedding\Save_Yourself_1.npy,angry
./data_with_wav\openl3_embedding\Save_Yourself_2.npy,angry
./data_with_wav\openl3_embedding\Frontline_0.npy,angry
./data_with_wav\openl3_embedding\Frontline_1.npy,angry
./data_with_wav\openl3_embedding\Frontline_2.npy,angry
./data_with_wav\openl3_embedding\Ten_Million_Voices_0.npy,angry
./data_with_wav\openl3_embedding\Ten_Million_Voices_1.npy,angry
./data_with_wav\openl3_embedding\Ten_Million_Voices_2.npy,angry
./data_with_wav\openl3_embedding\Lose_My_Life_0.npy,angry
./data_with_wav\openl3_embedding\Lose_My_Life_1.npy,angry
./data_with_wav\openl3_embedding\Lose_My_Life_2.npy,angry
./data_with_wav\openl3_embedding\Carnivore_0.npy,angry
./data_with_wav\openl3_embedding\Carnivore_1.npy,angry
./data_with_wav\openl3_embedding\Carnivore_2.npy,angry
./data_with_wav\openl3_embedding\Point_Of_No_Return_0.npy,angry
./data_with_wav\openl3_embedding\Point_Of_No_Return_1.npy,angry
./data_with_wav\openl3_embedding\Point_Of_No_Return_2.npy,angry
./data_with_wav\openl3_embedding\The_End_Is_Where_We_Begin_0.npy,angry
./data_with_wav\openl3_embedding\The_End_Is_Where_We_Begin_1.npy,angry
./data_with_wav\openl3_embedding\The_End_Is_Where_We_Begin_2.npy,angry
./data_with_wav\openl3_embedding\Impossible_0.npy,angry
./data_with_wav\openl3_embedding\Impossible_1.npy,angry
./data_with_wav\openl3_embedding\Impossible_2.npy,angry
./data_with_wav\openl3_embedding\Get_Up_0.npy,angry
./data_with_wav\openl3_embedding\Get_Up_1.npy,angry
./data_with_wav\openl3_embedding\Get_Up_2.npy,angry
./data_with_wav\openl3_embedding\Bitter_End_0.npy,angry
./data_with_wav\openl3_embedding\Bitter_End_1.npy,angry
./data_with_wav\openl3_embedding\Bitter_End_2.npy,angry
./data_with_wav\openl3_embedding\Fly_On_the_Wall_0.npy,angry
./data_with_wav\openl3_embedding\Fly_On_the_Wall_1.npy,angry
./data_with_wav\openl3_embedding\Fly_On_the_Wall_2.npy,angry
./data_with_wav\openl3_embedding\Not_Gonna_Die_0.npy,angry
./data_with_wav\openl3_embedding\Not_Gonna_Die_1.npy,angry
./data_with_wav\openl3_embedding\Not_Gonna_Die_2.npy,angry
./data_with_wav\openl3_embedding\We_Are_One_0.npy,angry
./data_with_wav\openl3_embedding\We_Are_One_1.npy,angry
./data_with_wav\openl3_embedding\We_Are_One_2.npy,angry
./data_with_wav\openl3_embedding\Whispers_in_the_Dark_0.npy,angry
./data_with_wav\openl3_embedding\Whispers_in_the_Dark_1.npy,angry
./data_with_wav\openl3_embedding\Whispers_in_the_Dark_2.npy,angry
./data_with_wav\openl3_embedding\You_And_Not_Me_0.npy,angry
./data_with_wav\openl3_embedding\You_And_Not_Me_1.npy,angry
./data_with_wav\openl3_embedding\You_And_Not_Me_2.npy,angry
./data_with_wav\openl3_embedding\Breaking_Through_0.npy,angry
./data_with_wav\openl3_embedding\Breaking_Through_1.npy,angry
./data_with_wav\openl3_embedding\Breaking_Through_2.npy,angry
./data_with_wav\openl3_embedding\Leave_It_All_Behind_0.npy,angry
./data_with_wav\openl3_embedding\Leave_It_All_Behind_1.npy,angry
./data_with_wav\openl3_embedding\Leave_It_All_Behind_2.npy,angry
./data_with_wav\openl3_embedding\Fight_0.npy,angry
./data_with_wav\openl3_embedding\Fight_1.npy,angry
./data_with_wav\openl3_embedding\Fight_2.npy,angry
./data_with_wav\openl3_embedding\Die_for_You_0.npy,angry
./data_with_wav\openl3_embedding\Die_for_You_1.npy,angry
./data_with_wav\openl3_embedding\Die_for_You_2.npy,angry
./data_with_wav\openl3_embedding\Warrior_Inside_0.npy,angry
./data_with_wav\openl3_embedding\Warrior_Inside_1.npy,angry
./data_with_wav\openl3_embedding\Warrior_Inside_2.npy,angry
./data_with_wav\openl3_embedding\The_Takedown_0.npy,angry
./data_with_wav\openl3_embedding\The_Takedown_1.npy,angry
./data_with_wav\openl3_embedding\The_Takedown_2.npy,angry
./data_with_wav\openl3_embedding\Through_It_All_0.npy,angry
./data_with_wav\openl3_embedding\Through_It_All_1.npy,angry
./data_with_wav\openl3_embedding\Through_It_All_2.npy,angry
./data_with_wav\openl3_embedding\It's_Over_When_It's_Over_0.npy,angry
./data_with_wav\openl3_embedding\It's_Over_When_It's_Over_1.npy,angry
./data_with_wav\openl3_embedding\It's_Over_When_It's_Over_2.npy,angry
./data_with_wav\openl3_embedding\The_One_Who_Laughs_Last_0.npy,angry
./data_with_wav\openl3_embedding\The_One_Who_Laughs_Last_1.npy,angry
./data_with_wav\openl3_embedding\The_One_Who_Laughs_Last_2.npy,angry
./data_with_wav\openl3_embedding\I_Fooled_You_0.npy,angry
./data_with_wav\openl3_embedding\I_Fooled_You_1.npy,angry
./data_with_wav\openl3_embedding\I_Fooled_You_2.npy,angry
